bacia_sedimentar,código_do_poço_(api),nome_do_poço_(anp),profundidade_da_lâmina_(m),tipo_de_amostra_de_origem,quantidade_de_lâminas_delgadas,quantidade_de_lâminas_bioestratigráficas,data_de_conclusão_do_poço,município/estado,depositária
 SANTOS,86316025795.0,9-BRSA-999-SPS,2169.0,CALHA,0.0,1.0,2011-11-22,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025795.0,9-BRSA-999-SPS,2171.0,CALHA,0.0,1.0,2011-11-22,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025814.0,4-BRSA-1002-SPS,2163.0,CALHA,1.0,0.0,2011-12-01,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025814.0,4-BRSA-1002-SPS,2166.0,CALHA,1.0,0.0,2011-12-01,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1964.0,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1965.3,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1967.0,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1969.0,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1970.9,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1972.5,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1974.4,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1975.6,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1977.2,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1977.5,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1977.9,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1979.1,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1985.7,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1989.0,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1998.7,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2001.0,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2003.0,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2003.8,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2013.4,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2016.1,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2017.9,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2025.0,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2025.7,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2026.3,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2029.0,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2033.6,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2045.0,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2048.5,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2052.7,LATERAL,1.0,0.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1964.0,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1965.3,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1967.0,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1970.9,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1972.5,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1989.0,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,1998.7,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2001.0,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2003.0,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2003.8,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2013.4,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2016.1,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2017.9,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2025.0,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2026.3,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2029.0,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2033.6,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2045.0,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
 SANTOS,86316025909.0,3-BRSA-1024-SPS,2048.5,LATERAL,0.0,1.0,2012-01-13,RIO DE JANEIRO/RJ,KAROON
POTIGUAR,72100021487.0,1-PTX-3-RN,279.2,Plugue,1.0,0.0,2005-10-18,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100021487.0,1-PTX-3-RN,280.7,Plugue,1.0,0.0,2005-10-18,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100021487.0,1-PTX-3-RN,282.43,Plugue,1.0,0.0,2005-10-18,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100021487.0,1-PTX-3-RN,289.07,Plugue,1.0,0.0,2005-10-18,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100021487.0,1-PTX-3-RN,290.07,Plugue,1.0,0.0,2005-10-18,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100021487.0,1-PTX-3-RN,290.87,Plugue,1.0,0.0,2005-10-18,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100021487.0,1-PTX-3-RN,291.91,Plugue,1.0,0.0,2005-10-18,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100021487.0,1-PTX-3-RN,292.36,Plugue,1.0,0.0,2005-10-18,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100021487.0,1-PTX-3-RN,303.07,Plugue,1.0,0.0,2005-10-18,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100021487.0,1-PTX-3-RN,304.46,Plugue,1.0,0.0,2005-10-18,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100021487.0,1-PTX-3-RN,309.6,Plugue,1.0,0.0,2005-10-18,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100021487.0,1-PTX-3-RN,310.99,Plugue,1.0,0.0,2005-10-18,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100021487.0,1-PTX-3-RN,312.53,Plugue,1.0,0.0,2005-10-18,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100021487.0,1-PTX-3-RN,291.57,Plugue,1.0,0.0,2005-10-18,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100022264.0,3-PTX-9-RN,302.79,Plugue,2.0,0.0,2007-04-14,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100022264.0,3-PTX-9-RN,304.64,Plugue,2.0,0.0,2007-04-14,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100022264.0,3-PTX-9-RN,316.1,Plugue,2.0,0.0,2007-04-14,MOSSORÓ/RN,MANDACARU
POTIGUAR,72100022264.0,3-PTX-9-RN,317.48,Plugue,2.0,0.0,2007-04-14,MOSSORÓ/RN,MANDACARU
CAMPOS,742810000000.0,1-RJS-12-RJ,168.0,Calha Composta,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,174.0,Calha Composta,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,180.0,Calha Composta,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,186.0,Calha Composta,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,192.0,Calha Composta,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,198.0,Calha Composta,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,204.0,Calha Composta,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,201.0,Calha,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,210.0,Calha Composta,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,216.0,Calha Composta,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,222.0,Calha Composta,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,228.0,Calha Composta,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,234.0,Calha Composta,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,280.0,Calha,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,354.0,Calha,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,486.0,Calha Composta,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,480.0,Calha,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,795.0,Calha,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,975.0,Calha,1.0,0.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,3-PG-1-RJS,507.0,Calha,1.0,0.0,1975-08-03,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,3-PG-1-RJS,633.0,Calha,1.0,0.0,1975-08-03,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,3-PG-1-RJS,717.0,Calha,1.0,0.0,1975-08-03,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-404-RJ,522.0,calha composta,0.0,2.0,1989-03-21,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-404-RJ,558.0,calha composta,0.0,2.0,1989-03-21,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-404-RJ,594.0,calha composta,0.0,2.0,1989-03-21,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-404-RJ,630.0,calha composta,0.0,2.0,1989-03-21,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-404-RJ,666.0,calha composta,0.0,2.0,1989-03-21,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-404-RJ,702.0,calha composta,0.0,2.0,1989-03-21,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-404-RJ,738.0,calha composta,0.0,2.0,1989-03-21,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-404-RJ,774.0,calha composta,0.0,2.0,1989-03-21,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-404-RJ,810.0,calha composta,0.0,2.0,1989-03-21,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-404-RJ,846.0,calha composta,0.0,2.0,1989-03-21,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-404-RJ,882.0,calha composta,0.0,2.0,1989-03-21,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-404-RJ,918.0,calha composta,0.0,2.0,1989-03-21,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-404-RJ,954.0,calha composta,0.0,2.0,1989-03-21,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-404-RJ,990.0,calha composta,0.0,2.0,1989-03-21,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,180.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,210.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,270.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,300.0,calha composta,0.0,2.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,330.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,360.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,390.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,420.0,calha composta,0.0,2.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,450.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,480.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,510.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,540.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,570.0,calha composta,0.0,2.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,600.0,calha composta,0.0,2.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,630.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,660.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,690.0,calha composta,0.0,2.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,720.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,750.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,780.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,810.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,840.0,calha composta,0.0,1.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,870.0,calha composta,0.0,2.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,900.0,calha composta,0.0,2.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,930.0,calha composta,0.0,2.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,960.0,calha composta,0.0,2.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-12-RJ,990.0,calha composta,0.0,2.0,1975-01-27,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,4-RJS-52-RJ,225.0,calha composta,0.0,2.0,1979-03-31,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,4-RJS-52-RJ,261.0,calha composta,0.0,2.0,1979-03-31,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,4-RJS-52-RJ,297.0,calha composta,0.0,2.0,1979-03-31,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,4-RJS-52-RJ,333.0,calha composta,0.0,2.0,1979-03-31,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,4-RJS-52-RJ,369.0,calha composta,0.0,2.0,1979-03-31,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,4-RJS-52-RJ,504.0,calha composta,0.0,1.0,1979-03-31,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,4-RJS-52-RJ,441.0,calha composta,0.0,2.0,1979-03-31,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,4-RJS-52-RJ,477.0,calha composta,0.0,2.0,1979-03-31,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,4-RJS-52-RJ,513.0,calha composta,0.0,2.0,1979-03-31,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,4-RJS-52-RJ,963.0,calha composta,0.0,2.0,1979-03-31,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,4-RJS-52-RJ,999.0,calha composta,0.0,2.0,1979-03-31,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-241A-RJ,582.0,calha composta,0.0,3.0,1982-12-28,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-241A-RJ,618.0,calha composta,0.0,3.0,1982-12-28,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-241A-RJ,654.0,calha composta,0.0,3.0,1982-12-28,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-241A-RJ,690.0,calha composta,0.0,3.0,1982-12-28,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-241A-RJ,726.0,calha composta,0.0,3.0,1982-12-28,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-241A-RJ,762.0,calha composta,0.0,5.0,1982-12-28,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-241A-RJ,834.0,calha composta,0.0,3.0,1982-12-28,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-241A-RJ,870.0,calha composta,0.0,3.0,1982-12-28,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-241A-RJ,906.0,calha composta,0.0,3.0,1982-12-28,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-241A-RJ,942.0,calha composta,0.0,3.0,1982-12-28,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-241A-RJ,978.0,calha composta,0.0,3.0,1982-12-28,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-193A-RJ,819.0,calha composta,0.0,2.0,1982-02-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-193A-RJ,855.0,calha composta,0.0,2.0,1982-02-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-193A-RJ,891.0,calha composta,0.0,2.0,1982-02-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-193A-RJ,927.0,calha composta,0.0,2.0,1982-02-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-193A-RJ,963.0,calha composta,0.0,2.0,1982-02-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-282A-RJS,540.0,calha composta,0.0,1.0,1984-01-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-282A-RJS,576.0,calha composta,0.0,1.0,1984-01-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-282A-RJS,612.0,calha composta,0.0,1.0,1984-01-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-282A-RJS,648.0,calha composta,0.0,1.0,1984-01-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-282A-RJS,684.0,calha composta,0.0,1.0,1984-01-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-282A-RJS,720.0,calha composta,0.0,1.0,1984-01-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-282A-RJS,756.0,calha composta,0.0,1.0,1984-01-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-282A-RJS,792.0,calha composta,0.0,1.0,1984-01-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-282A-RJS,828.0,calha composta,0.0,1.0,1984-01-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-282A-RJS,864.0,calha composta,0.0,1.0,1984-01-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-282A-RJS,900.0,calha composta,0.0,1.0,1984-01-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-282A-RJS,936.0,calha composta,0.0,1.0,1984-01-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-282A-RJS,972.0,calha composta,0.0,1.0,1984-01-08,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,228.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,264.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,300.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,336.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,372.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,408.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,444.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,480.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,516.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,552.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,588.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,624.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,660.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,696.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,732.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,768.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
CAMPOS,742810000000.0,1-RJS-75-RJ,804.0,calha composta,0.0,1.0,1979-03-24,RIO DE JANEIRO/RJ,PERENCO
