bacia_sedimentar,código_do_poço_(api),nome_do_poço_(anp),profundidade_(m),identificador_da_caixa,total_de_caixas,data_de_conclusão_do_poço,município/estado,depositária
RECÔNCAVO TERRA,20240027563.0,7-MGP-105-BA,2849.0,17,1.0,2014-07-19,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,20240027563.0,7-MGP-105-BA,2870.0,18,1.0,2014-07-19,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,20240027563.0,7-MGP-105-BA,2878.4,19,1.0,2014-07-19,SIMÕES FILHO/BA,PETRORECÔNCAVO
RECÔNCAVO TERRA,20240027563.0,7-MGP-105-BA,2900.0,20,1.0,2014-07-19,SIMÕES FILHO/BA,PETRORECÔNCAVO
CAMPOS,74281019770.0,3-TXCO-3DB-RJS,2186.0,caixa 1,11.0,2001-09-15,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281019770.0,3-TXCO-3DB-RJS,2110.0,caixa 1,11.0,2001-09-15,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281019770.0,3-TXCO-3DB-RJS,2251.0,caixa 1,11.0,2001-09-15,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281019770.0,3-TXCO-3DB-RJS,2317.0,caixa 1,11.0,2001-09-15,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281019770.0,3-TXCO-3DB-RJS,2716.0,caixa 1,11.0,2001-09-15,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281019770.0,3-TXCO-3DB-RJS,2721.5,caixa 1,11.0,2001-09-15,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281019770.0,3-TXCO-3DB-RJS,2728.0,caixa 1,11.0,2001-09-15,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281019770.0,3-TXCO-3DB-RJS,2833.0,caixa 1,11.0,2001-09-15,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281019770.0,3-TXCO-3DB-RJS,2837.0,caixa 1,11.0,2001-09-15,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281019770.0,3-TXCO-3DB-RJS,2855.2,caixa 1,11.0,2001-09-15,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281019770.0,3-TXCO-3DB-RJS,2857.5,caixa 1,11.0,2001-09-15,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,3351.0,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,3342.0,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,3329.0,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2775.0,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2733.4,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2724.8,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2709.0,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2671.7,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2663.8,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2669.3,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2523.0,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2467.3,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2460.5,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2395.8,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2302.5,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2289.3,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2282.9,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2686.0,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2679.0,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2679.3,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2561.0,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2393.0,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2284.0,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,74281030014.0,3-PRIO-1-RJS,2226.0,caixa 1,24.0,2023-05-11,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4508.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4509.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4510.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4510.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4511.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4511.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4512.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4513.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4514.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4514.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4515.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4516.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4517.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4518.25,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4519.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4520.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4523.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4525.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4526.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4526.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4528.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4529.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4531.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4532.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4524.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4530.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4534.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4535.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4536.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4537.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4538.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4539.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4541.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4543.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4544.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4545.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4547.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4547.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4548.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4556.4,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4571.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4586.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4595.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4600.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4603.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4604.75,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4613.25,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4624.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4636.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4642.75,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4664.25,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4680.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4682.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4685.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4692.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4693.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4695.25,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4696.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4702.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4705.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4706.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4706.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4707.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4708.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4710.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4712.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4712.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4713.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4714.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4716.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4717.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4718.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4726.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4727.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4749.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4759.25,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4762.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4765.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4771.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4776.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4778.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4791.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4805.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4808.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4817.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4830.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4837.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4844.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4855.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4860.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4871.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4897.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4902.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4933.0,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024300.0,1-DEV-15-ESS ,4945.5,1,1.0,2009-12-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4491.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4492.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4493.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4494.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4495.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4496.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4497.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4498.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4499.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4500.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4501.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4502.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4503.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4504.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4505.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4506.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4507.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4509.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4511.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4513.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4515.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4517.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4519.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4521.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4523.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4525.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4527.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4529.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4531.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4533.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4537.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4541.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4543.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4549.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4559.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4563.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4565.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281024436.0,1-DEV-15A-ESS,4567.9,1,1.0,2009-01-29,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4006.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4601.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4601.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4602.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4602.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4603.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4603.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4604.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4604.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4605.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4605.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4605.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4605.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4606.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4606.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4607.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4607.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4608.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4608.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4609.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4609.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4610.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4610.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4611.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4611.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4587.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4587.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4588.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4588.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4589.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4589.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4590.0,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
CAMPOS,34281025620.0,3-BP-4-ESS,4590.5,1,4.0,2011-11-27,SÃO GONÇALO/RJ,PETRORIO
