;;;;;;;;;;;
Bacia sedimentar;Código do poço (API);Nome do poço (ANP);Identificador da caixa;Total de caixas;Profundidade topo (m);Profundidade base (m);Data de conclusão do poço;Município/Estado;Depositária;;
SERGIPE-ALAGOAS;90120021859;7-MG-48-SE;1;2;9;534;04/06/2008;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120021859;7-MG-48-SE;2;2;537;696;04/06/2008;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022033;7-MG-49-SE;1;2;9;441;04/06/2008;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022033;7-MG-49-SE;2;2;444;684;04/06/2008;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022020;7-MG-50-SE;1;2;9;495;05/07/2008;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022020;7-MG-50-SE;2;2;498;730;05/07/2008;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022054;7-MG-51-SE;1;2;9;450;26/08/2008;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022054;7-MG-51-SE;2;2;453;693;26/08/2008;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022066;7-MG-52-SE;1;2;9;234;18/01/2014;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022066;7-MG-52-SE;2;2;243;468;18/01/2014;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022093;7-MG-53-SE;1;3;9;546;18/01/2014;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022093;7-MG-53-SE;2;3;474;624;18/01/2014;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022093;7-MG-53-SE;3;3;630;678;24/06/2008;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022075;7-MG-54-SE;1;2;9;234;24/06/2008;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022075;7-MG-54-SE;2;2;549;703;26/05/2015;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022860;7-MG-55-SE;1;4;9;252;26/05/2015;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022860;7-MG-55-SE;2;4;243;468;26/05/2015;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022860;7-MG-55-SE;3;4;477;630;26/05/2015;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022860;7-MG-55-SE;4;4;636;678;15/05/2010;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022906;7-MG-56-SE;2;2;255;501;15/05/2010;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022906;7-MG-56-SE;3;2;504;717;15/05/2010;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022929;7-MG-57-SE;1;2;9;261;27/05/2010;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120022929;7-MG-57-SE;2;2;264;498;27/05/2010;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023036;7-MG-58-SE;3;4;501;696;27/05/2010;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023036;7-MG-58-SE;1;4;27;252;09/11/2013;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023036;7-MG-58-SE;2;4;261;486;09/11/2013;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023036;7-MG-58-SE;3;4;492;606;09/11/2013;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023046;7-MG-59-SE;1;2;9;678;09/11/2013;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023046;7-MG-59-SE;2;2;612;252;08/07/2010;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023113;7-MG-60-SE;1;2;255;489;08/07/2010;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023113;7-MG-60-SE;2;2;492;681;08/07/2010;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023236;7-MG-62-SE;1;2;0;587;20/05/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023236;7-MG-62-SE;1;2;9;234;16/04/2015;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027405;7-MG-63-SE;1;4;9;234;16/04/2015;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027405;7-MG-63-SE;2;4;243;468;16/04/2015;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027405;7-MG-63-SE;3;4;477;648;16/04/2015;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027405;7-MG-63-SE;4;4;654;732;26/01/2014;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023077;7-MG-64-SE;1;2;243;468;26/01/2014;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023077;7-MG-64-SE;2;2;474;624;26/01/2014;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023417;7-MG-65-SE;1;2;0;618;26/01/2014;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023417;7-MG-65-SE;2;2;630;672;10/11/1971;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023394;7-MG-66-SE;1;2;9;234;08/01/2014;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120023394;7-MG-66-SE;2;2;243;456;08/01/2014;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120028239;7-MG-67-SE;1;4;9;234;08/01/2014;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120028239;7-MG-67-SE;2;4;243;438;08/01/2014;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120028239;7-MG-67-SE;3;4;462;612;24/04/2015;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120028239;7-MG-67-SE;4;4;618;660;24/04/2015;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120024741;7-MG-69-SE;1;3;10;528;24/04/2015;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120024741;7-MG-69-SE;2;3;444;594;24/04/2015;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120024741;7-MG-69-SE;3;3;600;672;07/12/1976;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120024767;7-MG-70-SE;1;3;3;637;07/12/1976;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120024767;7-MG-70-SE;1;3;3;483;27/09/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120024767;7-MG-70-SE;2;3;531;408;01/12/1976;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027315;7-MG-71-SE;1;4;3;426;01/12/1976;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027315;7-MG-71-SE;1;4;10;438;30/06/1978;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027315;7-MG-71-SE;2;4;411;495;30/06/1978;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027315;7-MG-71-SE;2;4;429;468;24/12/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120024878;7-MG-76-SE;1;3;3;453;24/12/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120024878;7-MG-76-SE;2;3;444;486;26/03/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120024878;7-MG-76-SE;2;3;456;525;26/03/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200074600;7-MG-7-SE;1;1;0;525;20/11/1984;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120028161;7-MG-87D-SE;1;4;90;570;08/01/1977;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120028161;7-MG-87D-SE;1;4;10;468;18/01/1977;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120028161;7-MG-87D-SE;1;4;0;522;18/01/1977;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120028161;7-MG-87D-SE;2;4;471;540;26/10/1977;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027422;7-MG-88D-SE;1;4;10;462;20/08/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027422;7-MG-88D-SE;1;4;0;474;20/08/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027422;7-MG-88D-SE;1;4;0;486;04/11/1977;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027422;7-MG-88D-SE;2;4;465;529;31/01/1978;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200074700;7-MG-8-SE;1;1;0;423;13/06/1978;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027391;7-MG-93D-SE;1;4;70;360;13/06/1978;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027391;7-MG-93D-SE;1;4;10;495;27/06/1978;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027391;7-MG-93D-SE;2;4;426;492;27/06/1978;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120027391;7-MG-93D-SE;2;4;363;492;16/03/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120028224;7-MG-97-SE;1;4;3;501;20/03/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120028224;7-MG-97-SE;1;4;3;558;26/06/1978;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120028224;7-MG-97-SE;1;4;3;474;11/09/1984;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;90120028224;7-MG-97-SE;1;4;10;576;11/09/1984;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200100600;7-MG-9-SE;1;2;10;540;14/09/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200100600;7-MG-9-SE;2;2;579;648;16/10/1978;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200096500;7-RO-100-SE;1;1;10;483;28/09/1978;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200096900;7-RO-101-SE;1;2;10;485;05/10/1978;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200096900;7-RO-101-SE;1;2;10;570;14/10/1985;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200099400;7-RO-102-SE;1;2;90;585;24/12/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200099400;7-RO-102-SE;1;2;10;573;30/10/1978;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200099600;7-RO-103-SE;1;2;70;483;06/10/1978;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200099600;7-RO-103-SE;1;2;0;453;30/08/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200100700;7-RO-105-SE;1;2;456;504;30/08/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200100700;7-RO-105-SE;1;2;100;435;27/04/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200102400;7-RO-109-SE;1;1;0;510;15/12/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200102800;7-RO-110-SE;1;1;10;468;10/05/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200103200;7-RO-111A-SE;1;2;0;492;24/01/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200103200;7-RO-111A-SE;1;2;0;528;07/01/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200108000;7-RO-112-SE;1;1;0;477;31/01/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200108300;7-RO-113-SE;1;2;3;434;02/02/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200108300;7-RO-113-SE;2;2;10;516;25/09/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200110600;7-RO-114-SE;1;1;3;447;17/08/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200110800;7-RO-115-SE;1;1;450;507;17/08/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200115500;7-RO-116-SE;1;2;3;468;23/08/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200115500;7-RO-116-SE;2;2;471;579;23/08/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200116100;7-RO-117-SE;1;2;10;438;15/10/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200116100;7-RO-117-SE;2;2;441;528;15/10/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200116300;7-RO-118-SE;1;1;3;489;10/10/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200116900;7-RO-120-SE;1;1;492;595;10/10/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200117300;7-RO-121-SE;1;1;3;645;01/10/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200117900;7-RO-122A-SE;1;1;10;603;28/02/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200117800;7-RO-123-SE;1;2;10;615;19/02/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200117800;7-RO-123-SE;1;2;0;429;18/12/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200118100;7-RO-124-SE;1;1;3;534;20/12/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200118200;7-RO-125-SE;1;1;10;438;17/12/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200118600;7-RO-126-SE;1;1;441;600;17/12/1979;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200118800;7-RO-127-SE;1;1;10;411;19/01/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200118900;7-RO-128-SE;1;1;414;480;19/01/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200119100;7-RO-129-SE;1;1;10;483;21/02/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200120800;7-RO-130-SE;1;1;486;528;21/02/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200128600;7-RO-142-SE;1;2;0;414;31/03/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200128600;7-RO-142-SE;2;2;417;477;31/03/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200128800;7-RO-143-SE;1;1;0;444;18/08/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200129100;7-RO-144-SE;1;1;447;525;18/08/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200129400;7-RO-146-SE;1;1;0;465;22/03/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200129900;7-RO-149-SE;1;1;468;504;22/03/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200130000;7-RO-150-SE;1;1;0;474;21/04/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200131100;7-RO-156-SE;1;2;0;519;26/07/1983;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200131100;7-RO-156-SE;2;2;477;510;06/04/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200132600;7-RO-160-SE;1;1;0;408;16/03/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200133500;7-RO-162-SE;1;2;0;504;16/03/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200133500;7-RO-162-SE;2;2;411;519;04/05/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200133900;7-RO-163-SE;1;2;0;520;05/08/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200133900;7-RO-163-SE;1;2;0;460;18/06/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200134500;7-RO-164-SE;1;2;20;510;18/05/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200134500;7-RO-164-SE;1;2;0;510;16/06/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200135000;7-RO-165-SE;1;2;0;501;25/05/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200135000;7-RO-165-SE;2;2;504;527;25/05/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200136700;7-RO-169-SE;1;1;0;498;24/01/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200137300;7-RO-170-SE;1;1;501;588;24/01/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200137700;7-RO-171-SE;1;1;0;495;08/06/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200138100;7-RO-172-SE;1;1;498;525;05/03/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200139200;7-RO-173A-SE;1;1;0;486;16/06/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200139800;7-RO-174-SE;1;2;10;496;01/07/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200139800;7-RO-174-SE;2;2;489;531;01/07/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200140100;7-RO-175-SE;1;2;0;558;14/07/1983;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200140100;7-RO-175-SE;2;2;498;699;14/07/1983;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200140500;7-RO-176-SE;1;2;10;478;17/09/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200140500;7-RO-176-SE;1;2;0;498;22/08/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200141200;7-RO-177-SE;1;2;0;486;08/07/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200141200;7-RO-177-SE;2;2;489;528;08/07/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200141300;7-RO-178-SE;1;2;0;507;31/07/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200141300;7-RO-178-SE;2;2;510;549;31/07/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200141700;7-RO-179-SE;1;2;0;162;03/03/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200141700;7-RO-179-SE;2;2;165;291;03/03/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200143200;7-RO-184-SE;1;2;294;405;03/03/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200143200;7-RO-184-SE;2;2;408;438;03/03/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200144300;7-RO-188-SE;1;1;3;507;03/09/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200144700;7-RO-189-SE;1;2;0;522;21/10/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200144700;7-RO-189-SE;1;2;0;580;16/10/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200145500;7-RO-191-SE;1;1;0;470;03/02/1982;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200145700;7-RO-192-SE;1;1;0;477;20/09/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200146000;7-RO-193-SE;2;1;480;540;20/09/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200146800;7-RO-195-SE;1;1;0;465;10/09/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200147400;7-RO-196-SE;1;1;468;504;19/09/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200148000;7-RO-198-SE;1;2;0;468;04/01/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200148000;7-RO-198-SE;2;2;471;549;04/01/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200148500;7-RO-199-SE;1;2;0;447;05/10/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200148500;7-RO-199-SE;2;2;450;528;05/10/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200148900;7-RO-200-SE;1;2;0;525;17/10/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200148900;7-RO-200-SE;2;2;528;575;17/10/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200149300;7-RO-202-SE;1;2;0;459;28/10/1984;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200149300;7-RO-202-SE;2;2;462;534;28/10/1984;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200149700;7-RO-203-SE;1;2;6;435;31/10/1967;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200149700;7-RO-203-SE;1;2;0;465;01/02/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200166600;7-RO-204-SE;2;1;468;510;01/02/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200167300;7-RO-205-SE;1;1;0;468;20/01/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200167600;7-RO-207-SE;1;1;0;483;21/01/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200167800;7-RO-208-SE;2;2;486;540;21/01/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200167800;7-RO-208-SE;1;2;0;456;23/12/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200170400;7-RO-209-SE;1;2;0;543;23/12/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200170400;7-RO-209-SE;2;2;459;528;20/12/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200043500;7-RO-20-SE;1;4;0;408;10/12/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200043500;7-RO-20-SE;1;4;0;465;10/12/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200043500;7-RO-20-SE;1;4;0;474;03/12/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200043500;7-RO-20-SE;2;4;411;465;28/11/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200170800;7-RO-210-SE;1;1;0;519;26/12/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200171200;7-RO-211-SE;1;1;521;560;26/12/1980;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200171500;7-RO-212-SE;1;1;0;480;26/02/1984;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200172500;7-RO-213-SE;1;1;483;564;03/12/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200172700;7-RO-214-SE;1;2;0;564;14/12/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200172700;7-RO-214-SE;2;2;567;750;14/12/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200173300;7-RO-215-SE;1;2;0;510;20/12/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200173300;7-RO-215-SE;2;2;513;549;20/12/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200173700;7-RO-216-SE;1;2;0;531;15/02/1985;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200173700;7-RO-216-SE;1;2;0;483;15/02/1985;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200174000;7-RO-217-SE;1;2;0;489;07/01/1982;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200174000;7-RO-217-SE;2;2;486;530;23/01/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200174300;7-RO-218-SE;1;2;0;558;23/01/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200174300;7-RO-218-SE;2;2;492;560;13/01/1982;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200174600;7-RO-219-SE;1;2;0;534;19/02/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200174600;7-RO-219-SE;2;2;537;573;19/02/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200043800;7-RO-21-SE;1;1;0;504;18/04/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200175200;7-RO-220-SE;1;2;0;520;08/03/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200175200;7-RO-220-SE;1;2;0;475;03/03/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200175300;7-RO-221-SE;1;1;12;447;13/09/1982;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200175600;7-RO-222-SE;1;2;0;438;28/02/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200175600;7-RO-222-SE;2;2;441;540;28/02/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200175700;7-RO-223-SE;1;2;0;528;19/03/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200175700;7-RO-223-SE;1;2;0;471;24/03/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200176200;7-RO-224-SE;1;1;474;525;24/03/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200176300;7-RO-225-SE;1;2;0;416;12/03/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200176300;7-RO-225-SE;1;2;10;534;06/10/1982;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200176800;7-RO-226-SE;1;1;0;417;26/03/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200177300;7-RO-227-SE;1;1;420;489;26/03/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200177800;7-RO-228-SE;1;2;0;423;21/05/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200177800;7-RO-228-SE;1;2;3;429;27/10/1982;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200178300;7-RO-229-SE;1;2;3;342;03/07/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200178300;7-RO-229-SE;2;2;345;423;03/07/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200178600;7-RO-230-SE;1;2;0;480;21/03/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200178600;7-RO-230-SE;1;2;0;495;04/04/1968;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200179200;7-RO-231-SE;1;2;3;390;26/04/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200179200;7-RO-231-SE;2;2;393;498;26/04/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200179600;7-RO-232-SE;1;1;0;417;26/05/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200180200;7-RO-233-SE;1;2;3;420;26/05/1981;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200180200;7-RO-233-SE;2;2;420;498;02/12/1982;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200180600;7-RO-234-SE;1;2;0;360;09/12/1982;ARACAJU/SE;CARMO;;
SERGIPE-ALAGOAS;901200180600;7-RO-234-SE;2;2;423;564;04/06/1981;ARACAJU/SE;CARMO;;
